GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007,LOB
460,Buckeye Ins Grp,1999,2000,2,22,21,0,129,24,105,0,1.463,comauto
460,Buckeye Ins Grp,1999,2001,3,23,21,0,129,24,105,0,1.463,comauto
460,Buckeye Ins Grp,1999,2002,4,23,23,0,129,24,105,0,1.463,comauto
460,Buckeye Ins Grp,1999,2003,5,23,23,0,129,24,105,0,1.463,comauto
460,Buckeye Ins Grp,1999,2004,6,23,23,0,129,24,105,0,1.463,comauto
460,Buckeye Ins Grp,1999,2005,7,24,24,0,129,24,105,0,1.463,comauto
460,Buckeye Ins Grp,1999,2006,8,24,24,0,129,24,105,0,1.463,comauto
460,Buckeye Ins Grp,1999,2007,9,25,25,0,129,24,105,0,1.463,comauto
460,Buckeye Ins Grp,1999,2008,10,25,25,0,129,24,105,0,1.463,comauto
460,Buckeye Ins Grp,2000,2000,1,-2,-2,0,120,23,97,0,1.463,comauto
460,Buckeye Ins Grp,2000,2001,2,-4,-4,0,120,23,97,0,1.463,comauto
460,Buckeye Ins Grp,2000,2002,3,-4,-4,0,120,23,97,0,1.463,comauto
460,Buckeye Ins Grp,2000,2003,4,-4,-4,0,120,23,97,0,1.463,comauto
460,Buckeye Ins Grp,2000,2004,5,-4,-4,0,120,23,97,0,1.463,comauto
460,Buckeye Ins Grp,2000,2005,6,-5,-5,0,120,23,97,0,1.463,comauto
460,Buckeye Ins Grp,2000,2006,7,-5,-5,0,120,23,97,0,1.463,comauto
460,Buckeye Ins Grp,2000,2007,8,-6,-6,0,120,23,97,0,1.463,comauto
460,Buckeye Ins Grp,2000,2008,9,-6,-6,0,120,23,97,0,1.463,comauto
460,Buckeye Ins Grp,2000,2009,10,-6,-6,0,120,23,97,0,1.463,comauto
460,Buckeye Ins Grp,2001,2001,1,3,3,0,100,18,82,0,1.463,comauto
460,Buckeye Ins Grp,2001,2002,2,3,3,0,100,18,82,0,1.463,comauto
460,Buckeye Ins Grp,2001,2003,3,3,3,0,100,18,82,0,1.463,comauto
460,Buckeye Ins Grp,2001,2004,4,3,3,0,100,18,82,0,1.463,comauto
460,Buckeye Ins Grp,2001,2005,5,3,3,0,100,18,82,0,1.463,comauto
460,Buckeye Ins Grp,2001,2006,6,3,3,0,100,18,82,0,1.463,comauto
460,Buckeye Ins Grp,2001,2007,7,3,3,0,100,18,82,0,1.463,comauto
460,Buckeye Ins Grp,2001,2008,8,3,3,0,100,18,82,0,1.463,comauto
460,Buckeye Ins Grp,2001,2009,9,3,3,0,100,18,82,0,1.463,comauto
460,Buckeye Ins Grp,2001,2010,10,3,3,0,100,18,82,0,1.463,comauto
460,Buckeye Ins Grp,2002,2002,1,0,0,0,146,40,106,0,1.463,comauto
460,Buckeye Ins Grp,2002,2003,2,-8,-8,0,146,40,106,0,1.463,comauto
460,Buckeye Ins Grp,2002,2004,3,-8,-8,0,146,40,106,0,1.463,comauto
460,Buckeye Ins Grp,2002,2005,4,-8,-8,0,146,40,106,0,1.463,comauto
460,Buckeye Ins Grp,2002,2006,5,-8,-8,0,146,40,106,0,1.463,comauto
460,Buckeye Ins Grp,2002,2007,6,-8,-8,0,146,40,106,0,1.463,comauto
460,Buckeye Ins Grp,2002,2008,7,-8,-8,0,146,40,106,0,1.463,comauto
460,Buckeye Ins Grp,2002,2009,8,-8,-8,0,146,40,106,0,1.463,comauto
460,Buckeye Ins Grp,2002,2010,9,-8,-8,0,146,40,106,0,1.463,comauto
460,Buckeye Ins Grp,2002,2011,10,-8,-8,0,146,40,106,0,1.463,comauto
460,Buckeye Ins Grp,2003,2003,1,135,7,1,127,39,88,0,1.463,comauto
460,Buckeye Ins Grp,2003,2004,2,133,133,0,127,39,88,0,1.463,comauto
460,Buckeye Ins Grp,2003,2005,3,134,134,0,127,39,88,0,1.463,comauto
460,Buckeye Ins Grp,2003,2006,4,134,134,0,127,39,88,0,1.463,comauto
460,Buckeye Ins Grp,2003,2007,5,134,134,0,127,39,88,0,1.463,comauto
460,Buckeye Ins Grp,2003,2008,6,134,134,0,127,39,88,0,1.463,comauto
460,Buckeye Ins Grp,2003,2009,7,134,134,0,127,39,88,0,1.463,comauto
460,Buckeye Ins Grp,2003,2010,8,134,134,0,127,39,88,0,1.463,comauto
460,Buckeye Ins Grp,2003,2011,9,134,134,0,127,39,88,0,1.463,comauto
460,Buckeye Ins Grp,2003,2012,10,134,134,0,127,39,88,0,1.463,comauto
460,Buckeye Ins Grp,2004,2004,1,2,0,2,60,18,42,0,1.463,comauto
460,Buckeye Ins Grp,2004,2005,2,0,0,0,60,18,42,0,1.463,comauto
460,Buckeye Ins Grp,2004,2006,3,0,0,0,60,18,42,0,1.463,comauto
460,Buckeye Ins Grp,2004,2007,4,0,0,0,60,18,42,0,1.463,comauto
460,Buckeye Ins Grp,2004,2008,5,0,0,0,60,18,42,0,1.463,comauto
460,Buckeye Ins Grp,2004,2009,6,0,0,0,60,18,42,0,1.463,comauto
460,Buckeye Ins Grp,2004,2010,7,0,0,0,60,18,42,0,1.463,comauto
460,Buckeye Ins Grp,2004,2011,8,0,0,0,60,18,42,0,1.463,comauto
460,Buckeye Ins Grp,2004,2012,9,0,0,0,60,18,42,0,1.463,comauto
460,Buckeye Ins Grp,2004,2013,10,0,0,0,60,18,42,0,1.463,comauto
460,Buckeye Ins Grp,2005,2005,1,2,0,2,2,1,1,0,1.463,comauto
460,Buckeye Ins Grp,2005,2006,2,0,0,0,2,1,1,0,1.463,comauto
460,Buckeye Ins Grp,2005,2007,3,0,0,0,2,1,1,0,1.463,comauto
460,Buckeye Ins Grp,2005,2008,4,0,0,0,2,1,1,0,1.463,comauto
460,Buckeye Ins Grp,2005,2009,5,0,0,0,2,1,1,0,1.463,comauto
460,Buckeye Ins Grp,2005,2010,6,0,0,0,2,1,1,0,1.463,comauto
460,Buckeye Ins Grp,2005,2011,7,0,0,0,2,1,1,0,1.463,comauto
460,Buckeye Ins Grp,2005,2012,8,0,0,0,2,1,1,0,1.463,comauto
460,Buckeye Ins Grp,2005,2013,9,0,0,0,2,1,1,0,1.463,comauto
460,Buckeye Ins Grp,2005,2014,10,0,0,0,2,1,1,0,1.463,comauto
460,Buckeye Ins Grp,2006,2006,1,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2006,2007,2,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2006,2008,3,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2006,2009,4,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2006,2010,5,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2006,2011,6,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2006,2012,7,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2006,2013,8,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2006,2014,9,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2006,2015,10,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2007,2007,1,2,0,2,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2007,2008,2,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2007,2009,3,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2007,2010,4,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2007,2011,5,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2007,2012,6,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2007,2013,7,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2007,2014,8,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2007,2015,9,0,0,0,0,0,0,0,1.463,comauto
460,Buckeye Ins Grp,2007,2016,10,0,0,0,0,0,0,0,1.463,comauto
620,Employers Mut Co Of Des Moines,1998,1998,1,73238,19628,15501,89512,888,88624,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1998,1999,2,74621,37789,2965,89512,888,88624,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1998,2000,3,74818,55975,1195,89512,888,88624,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1998,2001,4,76196,64432,0,89512,888,88624,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1998,2002,5,75610,70693,0,89512,888,88624,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1998,2003,6,75695,73232,0,89512,888,88624,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1998,2004,7,76327,74869,0,89512,888,88624,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1998,2005,8,76131,75449,0,89512,888,88624,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1998,2006,9,75978,75539,0,89512,888,88624,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1998,2007,10,76241,75759,29,89512,888,88624,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1999,1999,1,102446,23457,19066,110030,1909,108121,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1999,2000,2,106331,47833,4302,110030,1909,108121,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1999,2001,3,108942,74352,1118,110030,1909,108121,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1999,2002,4,105583,89259,0,110030,1909,108121,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1999,2003,5,109310,101372,0,110030,1909,108121,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1999,2004,6,108902,105780,0,110030,1909,108121,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1999,2005,7,108524,107346,0,110030,1909,108121,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1999,2006,8,108537,107710,0,110030,1909,108121,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1999,2007,9,108491,108130,21,110030,1909,108121,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,1999,2008,10,108354,108315,6,110030,1909,108121,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2000,2000,1,96235,26152,18674,120956,1923,119033,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2000,2001,2,94910,48090,4026,120956,1923,119033,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2000,2002,3,95510,67184,1180,120956,1923,119033,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2000,2003,4,97506,81482,715,120956,1923,119033,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2000,2004,5,97670,90899,0,120956,1923,119033,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2000,2005,6,98059,95709,0,120956,1923,119033,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2000,2006,7,97211,96580,0,120956,1923,119033,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2000,2007,8,98200,96712,89,120956,1923,119033,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2000,2008,9,97314,97203,19,120956,1923,119033,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2000,2009,10,98136,97283,179,120956,1923,119033,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2001,2001,1,98562,26600,17372,131733,1959,129774,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2001,2002,2,95653,49440,4246,131733,1959,129774,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2001,2003,3,96301,68336,1907,131733,1959,129774,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2001,2004,4,97968,84870,719,131733,1959,129774,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2001,2005,5,98653,91861,0,131733,1959,129774,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2001,2006,6,98667,97037,0,131733,1959,129774,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2001,2007,7,98622,97639,57,131733,1959,129774,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2001,2008,8,98402,98194,32,131733,1959,129774,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2001,2009,9,98372,98234,26,131733,1959,129774,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2001,2010,10,98482,98332,0,131733,1959,129774,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2002,2002,1,78722,20968,18530,149257,2670,146587,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2002,2003,2,80133,44941,4052,149257,2670,146587,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2002,2004,3,86808,64300,1916,149257,2670,146587,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2002,2005,4,86827,74284,1138,149257,2670,146587,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2002,2006,5,84624,79308,0,149257,2670,146587,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2002,2007,6,87348,82010,317,149257,2670,146587,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2002,2008,7,87993,85940,360,149257,2670,146587,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2002,2009,8,88455,86932,322,149257,2670,146587,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2002,2010,9,88873,87434,0,149257,2670,146587,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2002,2011,10,89361,88198,0,149257,2670,146587,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2003,2003,1,78084,18628,17621,167084,3987,163097,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2003,2004,2,86620,39115,4072,167084,3987,163097,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2003,2005,3,88814,59434,2559,167084,3987,163097,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2003,2006,4,87585,69045,1263,167084,3987,163097,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2003,2007,5,85639,77035,509,167084,3987,163097,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2003,2008,6,84447,80228,740,167084,3987,163097,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2003,2009,7,83326,82246,227,167084,3987,163097,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2003,2010,8,83529,82610,0,167084,3987,163097,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2003,2011,9,83679,82901,0,167084,3987,163097,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2003,2012,10,84041,83733,112,167084,3987,163097,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2004,2004,1,88974,19040,17602,175979,5560,170419,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2004,2005,2,98767,43307,4834,175979,5560,170419,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2004,2006,3,102272,63687,2842,175979,5560,170419,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2004,2007,4,107391,84797,2601,175979,5560,170419,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2004,2008,5,106786,97059,1685,175979,5560,170419,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2004,2009,6,104747,102313,513,175979,5560,170419,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2004,2010,7,103973,103605,0,175979,5560,170419,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2004,2011,8,104204,103836,252,175979,5560,170419,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2004,2012,9,104175,103863,224,175979,5560,170419,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2004,2013,10,104058,103864,113,175979,5560,170419,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2005,2005,1,88905,20876,20410,178179,4936,173243,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2005,2006,2,84326,40843,5368,178179,4936,173243,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2005,2007,3,84339,61377,4179,178179,4936,173243,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2005,2008,4,94189,73414,4707,178179,4936,173243,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2005,2009,5,90598,84582,1251,178179,4936,173243,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2005,2010,6,88740,86969,0,178179,4936,173243,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2005,2011,7,89391,87309,252,178179,4936,173243,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2005,2012,8,88872,88179,336,178179,4936,173243,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2005,2013,9,88478,88236,226,178179,4936,173243,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2005,2014,10,88427,88256,111,178179,4936,173243,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2006,2006,1,91597,20489,22449,180461,5318,175143,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2006,2007,2,90759,43301,8909,180461,5318,175143,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2006,2008,3,93839,63337,8142,180461,5318,175143,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2006,2009,4,94883,76272,5154,180461,5318,175143,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2006,2010,5,91449,84220,2174,180461,5318,175143,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2006,2011,6,89667,86100,252,180461,5318,175143,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2006,2012,7,89516,87644,448,180461,5318,175143,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2006,2013,8,89757,88747,339,180461,5318,175143,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2006,2014,9,89723,88848,222,180461,5318,175143,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2006,2015,10,89239,89023,103,180461,5318,175143,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2007,2007,1,97969,20599,26223,184619,4960,179659,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2007,2008,2,107566,47436,15702,184619,4960,179659,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2007,2009,3,109908,71999,10160,184619,4960,179659,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2007,2010,4,107545,86427,4349,184619,4960,179659,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2007,2011,5,102832,94135,1830,184619,4960,179659,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2007,2012,6,101710,97463,561,184619,4960,179659,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2007,2013,7,100876,99978,453,184619,4960,179659,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2007,2014,8,100400,99963,334,184619,4960,179659,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2007,2015,9,100181,99995,103,184619,4960,179659,0,199899.523,comauto
620,Employers Mut Co Of Des Moines,2007,2016,10,100199,100017,154,184619,4960,179659,0,199899.523,comauto
655,FM Global,1998,1998,1,0,0,0,0,0,0,0,0,comauto
655,FM Global,1998,1999,2,0,0,0,0,0,0,0,0,comauto
655,FM Global,1998,2000,3,0,0,0,0,0,0,0,0,comauto
655,FM Global,1998,2001,4,0,0,0,0,0,0,0,0,comauto
655,FM Global,1998,2002,5,0,0,0,0,0,0,0,0,comauto
655,FM Global,1998,2003,6,0,0,0,0,0,0,0,0,comauto
655,FM Global,1998,2004,7,0,0,0,0,0,0,0,0,comauto
655,FM Global,1998,2005,8,0,0,0,0,0,0,0,0,comauto
655,FM Global,1998,2006,9,0,0,0,0,0,0,0,0,comauto
655,FM Global,1998,2007,10,0,0,0,0,0,0,0,0,comauto
655,FM Global,1999,1999,1,0,0,0,0,0,0,0,0,comauto
655,FM Global,1999,2000,2,0,0,0,0,0,0,0,0,comauto
655,FM Global,1999,2001,3,0,0,0,0,0,0,0,0,comauto
655,FM Global,1999,2002,4,0,0,0,0,0,0,0,0,comauto
655,FM Global,1999,2003,5,0,0,0,0,0,0,0,0,comauto
655,FM Global,1999,2004,6,0,0,0,0,0,0,0,0,comauto
655,FM Global,1999,2005,7,0,0,0,0,0,0,0,0,comauto
655,FM Global,1999,2006,8,0,0,0,0,0,0,0,0,comauto
655,FM Global,1999,2007,9,0,0,0,0,0,0,0,0,comauto
655,FM Global,1999,2008,10,0,0,0,0,0,0,0,0,comauto
655,FM Global,2000,2000,1,0,0,0,0,0,0,0,0,comauto
655,FM Global,2000,2001,2,0,0,0,0,0,0,0,0,comauto
655,FM Global,2000,2002,3,0,0,0,0,0,0,0,0,comauto
655,FM Global,2000,2003,4,0,0,0,0,0,0,0,0,comauto
655,FM Global,2000,2004,5,0,0,0,0,0,0,0,0,comauto
655,FM Global,2000,2005,6,0,0,0,0,0,0,0,0,comauto
655,FM Global,2000,2006,7,0,0,0,0,0,0,0,0,comauto
655,FM Global,2000,2007,8,0,0,0,0,0,0,0,0,comauto
655,FM Global,2000,2008,9,0,0,0,0,0,0,0,0,comauto
655,FM Global,2000,2009,10,0,0,0,0,0,0,0,0,comauto
655,FM Global,2001,2001,1,0,0,0,0,0,0,0,0,comauto
655,FM Global,2001,2002,2,0,0,0,0,0,0,0,0,comauto
655,FM Global,2001,2003,3,0,0,0,0,0,0,0,0,comauto
655,FM Global,2001,2004,4,0,0,0,0,0,0,0,0,comauto
655,FM Global,2001,2005,5,0,0,0,0,0,0,0,0,comauto
655,FM Global,2001,2006,6,0,0,0,0,0,0,0,0,comauto
655,FM Global,2001,2007,7,0,0,0,0,0,0,0,0,comauto
655,FM Global,2001,2008,8,0,0,0,0,0,0,0,0,comauto
655,FM Global,2001,2009,9,0,0,0,0,0,0,0,0,comauto
655,FM Global,2001,2010,10,0,0,0,0,0,0,0,0,comauto
655,FM Global,2002,2002,1,0,0,0,0,0,0,0,0,comauto
655,FM Global,2002,2003,2,0,0,0,0,0,0,0,0,comauto
655,FM Global,2002,2004,3,0,0,0,0,0,0,0,0,comauto
655,FM Global,2002,2005,4,0,0,0,0,0,0,0,0,comauto
655,FM Global,2002,2006,5,0,0,0,0,0,0,0,0,comauto
655,FM Global,2002,2007,6,0,0,0,0,0,0,0,0,comauto
655,FM Global,2002,2008,7,0,0,0,0,0,0,0,0,comauto
655,FM Global,2002,2009,8,0,0,0,0,0,0,0,0,comauto
655,FM Global,2002,2010,9,0,0,0,0,0,0,0,0,comauto
655,FM Global,2002,2011,10,0,0,0,0,0,0,0,0,comauto
655,FM Global,2003,2003,1,0,0,0,0,0,0,0,0,comauto
655,FM Global,2003,2004,2,0,0,0,0,0,0,0,0,comauto
655,FM Global,2003,2005,3,0,0,0,0,0,0,0,0,comauto
655,FM Global,2003,2006,4,0,0,0,0,0,0,0,0,comauto
655,FM Global,2003,2007,5,0,0,0,0,0,0,0,0,comauto
655,FM Global,2003,2008,6,0,0,0,0,0,0,0,0,comauto
655,FM Global,2003,2009,7,0,0,0,0,0,0,0,0,comauto
655,FM Global,2003,2010,8,0,0,0,0,0,0,0,0,comauto
655,FM Global,2003,2011,9,0,0,0,0,0,0,0,0,comauto
655,FM Global,2003,2012,10,0,0,0,0,0,0,0,0,comauto
655,FM Global,2004,2004,1,0,0,0,0,0,0,0,0,comauto
655,FM Global,2004,2005,2,0,0,0,0,0,0,0,0,comauto
655,FM Global,2004,2006,3,0,0,0,0,0,0,0,0,comauto
655,FM Global,2004,2007,4,0,0,0,0,0,0,0,0,comauto
655,FM Global,2004,2008,5,0,0,0,0,0,0,0,0,comauto
655,FM Global,2004,2009,6,0,0,0,0,0,0,0,0,comauto
655,FM Global,2004,2010,7,0,0,0,0,0,0,0,0,comauto
655,FM Global,2004,2011,8,0,0,0,0,0,0,0,0,comauto
655,FM Global,2004,2012,9,0,0,0,0,0,0,0,0,comauto
655,FM Global,2004,2013,10,0,0,0,0,0,0,0,0,comauto
655,FM Global,2005,2005,1,0,0,0,0,0,0,0,0,comauto
655,FM Global,2005,2006,2,0,0,0,0,0,0,0,0,comauto
655,FM Global,2005,2007,3,0,0,0,0,0,0,0,0,comauto
655,FM Global,2005,2008,4,0,0,0,0,0,0,0,0,comauto
655,FM Global,2005,2009,5,0,0,0,0,0,0,0,0,comauto
655,FM Global,2005,2010,6,0,0,0,0,0,0,0,0,comauto
655,FM Global,2005,2011,7,0,0,0,0,0,0,0,0,comauto
655,FM Global,2005,2012,8,0,0,0,0,0,0,0,0,comauto
655,FM Global,2005,2013,9,0,0,0,0,0,0,0,0,comauto
655,FM Global,2005,2014,10,0,0,0,0,0,0,0,0,comauto
655,FM Global,2006,2006,1,0,0,0,0,0,0,0,0,comauto
655,FM Global,2006,2007,2,0,0,0,0,0,0,0,0,comauto
655,FM Global,2006,2008,3,0,0,0,0,0,0,0,0,comauto
655,FM Global,2006,2009,4,0,0,0,0,0,0,0,0,comauto
655,FM Global,2006,2010,5,0,0,0,0,0,0,0,0,comauto
655,FM Global,2006,2011,6,0,0,0,0,0,0,0,0,comauto
655,FM Global,2006,2012,7,0,0,0,0,0,0,0,0,comauto
655,FM Global,2006,2013,8,0,0,0,0,0,0,0,0,comauto
655,FM Global,2006,2014,9,0,0,0,0,0,0,0,0,comauto
655,FM Global,2006,2015,10,0,0,0,0,0,0,0,0,comauto
655,FM Global,2007,2007,1,0,0,0,0,0,0,0,0,comauto
655,FM Global,2007,2008,2,0,0,0,0,0,0,0,0,comauto
655,FM Global,2007,2009,3,0,0,0,0,0,0,0,0,comauto
655,FM Global,2007,2010,4,0,0,0,0,0,0,0,0,comauto
655,FM Global,2007,2011,5,0,0,0,0,0,0,0,0,comauto
655,FM Global,2007,2012,6,0,0,0,0,0,0,0,0,comauto
655,FM Global,2007,2013,7,0,0,0,0,0,0,0,0,comauto
655,FM Global,2007,2014,8,0,0,0,0,0,0,0,0,comauto
655,FM Global,2007,2015,9,0,0,0,0,0,0,0,0,comauto
655,FM Global,2007,2016,10,0,0,0,0,0,0,0,0,comauto
671,Farm Bureau Of MI Grp,1998,1998,1,9412,2282,2202,4959,-5269,10228,0,9595.706,comauto
671,Farm Bureau Of MI Grp,1998,1999,2,8861,5987,1116,4959,-5269,10228,0,9595.706,comauto
671,Farm Bureau Of MI Grp,1998,2000,3,8784,6675,705,4959,-5269,10228,0,9595.706,comauto
671,Farm Bureau Of MI Grp,1998,2001,4,9005,7900,528,4959,-5269,10228,0,9595.706,comauto
